|reply_settings|id|lang|text|conversation_id|author_id|referenced_tweets|edit_history_tweet_ids|created_at|public_metrics.retweet_count|public_metrics.reply_count|public_metrics.like_count|public_metrics.quote_count|public_metrics.impression_count|in_reply_to_user_id|geo.place_id
513|everyone|1633646884576194561|en|"RT @QuoteDigging: ""Antony Fauci is a heretic.He has sinned against MAGA's God.He had the heretical audacity to oppose their unhinged orange…"|1633646884576194561|1304495012529541127|[{'type': 'retweeted', 'id': '1633643453329408003'}]|['1633646884576194561']|2023-03-09T01:52:23.000Z|11|0|0|0|0||
514|everyone|1633646876976087043|en|@ArbiterofCool I don't like Mitch but like you said, he's a Republican. I'm sorry, the true RINO's are the MAGA. I was a Republican and switched in 2016 before MAGA. No way would I even consider switching back to that party. You're right, they're terrorist. The House Republicans are children.|1633560468852727808|1479601280985227267|[{'type': 'replied_to', 'id': '1633560468852727808'}]|['1633646876976087043']|2023-03-09T01:52:21.000Z|0|0|0|0|0|996216517711810560|
515|everyone|1633646874258178049|en|"RT @45LVNancy: He was never called to testify #J6Committee, 

Instead of commending him, USCP leadership scapegoated Johnson for their fail…"|1633646874258178049|2342744293|[{'type': 'retweeted', 'id': '1633512107538006020'}]|['1633646874258178049']|2023-03-09T01:52:21.000Z|86|0|0|0|0||
516|everyone|1633646869673922563|en|RT @EileenM60933733: Trump and maga turned Fox News into a tabloid.|1633646869673922563|702963029521076224|[{'type': 'retweeted', 'id': '1633613405666828289'}]|['1633646869673922563']|2023-03-09T01:52:20.000Z|8|0|0|0|0||
517|everyone|1633646868826652672|en|"@mspopok riddle me this...do you ever wonder if McCarthy releasing the footage to TC (especially now with Dominion bombshells) is him being the ""deep state"" and trying to purge the MAGA's from the party via unwitting FOX?  It just doesn't seem possible that he's that stupid."|1633646868826652672|781166986562826240||['1633646868826652672']|2023-03-09T01:52:19.000Z|0|0|0|0|8|180211357|
518|everyone|1633646866893242368|en|"@SenHawleyPress No kidding.  Where were you when it was purchased under the orange stain?

Oh yeah, plotting to overthrow this country with the MAGA clowns. 

You are disgusting"|1633489337466617865|1596018670958182401|[{'type': 'replied_to', 'id': '1633489337466617865'}]|['1633646866893242368']|2023-03-09T01:52:19.000Z|0|0|0|0|0|1080960924687704064|
519|everyone|1633646865643126784|en|RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi|1633646865643126784|256055260|[{'type': 'retweeted', 'id': '1633621571205050369'}]|['1633646865643126784']|2023-03-09T01:52:19.000Z|498|0|0|0|0||
520|everyone|1633646865542414337|en|"RT @phil200269: The U.S. government is like an animal that has turned on its master - we the people.

#MAGA
#J6CoverUp"|1633646865542414337|966858199822368768|[{'type': 'retweeted', 'id': '1633339109681901571'}]|['1633646865542414337']|2023-03-09T01:52:19.000Z|15|0|0|0|0||
521|everyone|1633646864326074369|en|RT @greg_price11: After nobody responded to his calls to evacuate the Senate on J6, Tarik Johnson was fired for being pictured in a MAGA ha…|1633646864326074369|75179944|[{'type': 'retweeted', 'id': '1633280727016939520'}]|['1633646864326074369']|2023-03-09T01:52:18.000Z|2618|0|0|0|0||
522|everyone|1633646858550620165|en|RT @RonFilipkowski: Part of the reason why he is failing to draw anyone for his events is right-wingers have figured out he has nothing to…|1633646858550620165|1119277062215405570|[{'type': 'retweeted', 'id': '1633432287059558402'}]|['1633646858550620165']|2023-03-09T01:52:17.000Z|1808|0|0|0|0||
523|everyone|1633646856453476353|en|RT @AaronParnas: 🚨 This is the MOST important election of 2023, and a MAGA-funded PAC just dropped $3.2 million to prop up their candidate…|1633646856453476353|1457118940035944520|[{'type': 'retweeted', 'id': '1633551291606523905'}]|['1633646856453476353']|2023-03-09T01:52:16.000Z|282|0|0|0|0||
524|everyone|1633646854691864576|en|RT @ProjectLincoln: “We also agree with what Fox News’s own attorneys and executives have now repeatedly stressed in multiple courts of law…|1633646854691864576|1006366477|[{'type': 'retweeted', 'id': '1633610944302714881'}]|['1633646854691864576']|2023-03-09T01:52:16.000Z|389|0|0|0|0||
525|everyone|1633646853345406977|en|"RT @lindyli: We are just 4 weeks away from the MOST important race in 2023 &amp; we need ALL hands on deck!

A MAGA SuperPac just dropped $3 MI…"|1633646853345406977|930282753756749824|[{'type': 'retweeted', 'id': '1633571174230654981'}]|['1633646853345406977']|2023-03-09T01:52:16.000Z|211|0|0|0|0||
526|everyone|1633646852552945665|en|RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…|1633646852552945665|22326916|[{'type': 'retweeted', 'id': '1633546143337680897'}]|['1633646852552945665']|2023-03-09T01:52:15.000Z|2300|0|0|0|0||
527|everyone|1633646847616008192|en|@ninaturner If you don’t fall In line with their brainwashing they call you MAGA.  It is unoriginal and old, but until they learn a new word it is what it is.|1633631852924731392|1518958226552799234|[{'type': 'replied_to', 'id': '1633631852924731392'}]|['1633646847616008192']|2023-03-09T01:52:14.000Z|0|0|0|0|5|188793260|
528|everyone|1633646846601228288|en|RT @washingtonpost: Sen. J.D. Vance (R-Ohio) campaigned as a MAGA brawler just a few months ago. But on Tuesday, he stood in front of his R…|1633646846601228288|44959505|[{'type': 'retweeted', 'id': '1633641013708492800'}]|['1633646846601228288']|2023-03-09T01:52:14.000Z|39|0|0|0|0||
529|everyone|1633646842167656450|en|@robreiner The MAGA idiots and bots are all over this thread.|1633249210937012230|1024793930125201408|[{'type': 'replied_to', 'id': '1633249210937012230'}]|['1633646842167656450']|2023-03-09T01:52:13.000Z|0|0|0|0|1|738080573365702657|
530|everyone|1633646838934016000|en|RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…|1633646838934016000|4175040736|[{'type': 'retweeted', 'id': '1633546143337680897'}]|['1633646838934016000']|2023-03-09T01:52:12.000Z|2300|0|0|0|0||
531|everyone|1633646835632939008|en|RT @tedlieu: Dear MAGA Folks: Tucker Carlson thinks you are stupid. He tells you one thing but believes the opposite. He is an actor who ro…|1633646835632939008|23610124|[{'type': 'retweeted', 'id': '1633517809958531072'}]|['1633646835632939008']|2023-03-09T01:52:11.000Z|1337|0|0|0|0||
532|everyone|1633646835498729473|en|"RT @phil200269: The U.S. government is like an animal that has turned on its master - we the people.

#MAGA
#J6CoverUp"|1633646835498729473|3058315881|[{'type': 'retweeted', 'id': '1633339109681901571'}]|['1633646835498729473']|2023-03-09T01:52:11.000Z|15|0|0|0|0||
533|everyone|1633646829962141697|en|@alegriaboulange Yeah I hope they get those two maga guys that attacked that black actor.  What a shame that was.  I could watch that and Rachel Maddows tell everyone just how effective the shots were over and over.... Just drowning in truth.|1631628122322874372|3193983631|[{'type': 'replied_to', 'id': '1631628122322874372'}]|['1633646829962141697']|2023-03-09T01:52:10.000Z|0|0|0|0|3|400740241|
534|everyone|1633646829303656449|en|RT @CalltoActivism: The Wisconsin Supreme Court stopped Trump from overturning the election by ONE VOTE and this week, a MAGA PAC dropped $…|1633646829303656449|1457118940035944520|[{'type': 'retweeted', 'id': '1633570500583776257'}]|['1633646829303656449']|2023-03-09T01:52:10.000Z|480|0|0|0|0||
535|everyone|1633646829295267841|en|RT @washingtonpost: Sen. J.D. Vance (R-Ohio) campaigned as a MAGA brawler just a few months ago. But on Tuesday, he stood in front of his R…|1633646829295267841|1618385917072269312|[{'type': 'retweeted', 'id': '1633641013708492800'}]|['1633646829295267841']|2023-03-09T01:52:10.000Z|39|0|0|0|0||
536|everyone|1633646827106111488|en|RT @POTUS: If MAGA Republicans in Congress get their way, 40 million Americans could lose health coverage. https://t.co/aaMt2K3NBP|1633646827106111488|1348850879277879298|[{'type': 'retweeted', 'id': '1633573309819523073'}]|['1633646827106111488']|2023-03-09T01:52:09.000Z|813|0|0|0|0||
537|everyone|1633646826501931010|en|RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…|1633646826501931010|538418116|[{'type': 'retweeted', 'id': '1633546143337680897'}]|['1633646826501931010']|2023-03-09T01:52:09.000Z|2300|0|0|0|0||
538|everyone|1633646821863227393|en|RT @SenWarren: I'm calling for answers after reports indicated that @Walgreens would not dispense medication abortion in response to threat…|1633646821863227393|972290684886573056|[{'type': 'retweeted', 'id': '1633519309967302659'}]|['1633646821863227393']|2023-03-09T01:52:08.000Z|309|0|0|0|0||
539|everyone|1633646819631611905|en|RT @OccupyDemocrats: BREAKING: Donald Trump is reportedly considering picking election-denying MAGA loser Kari Lake as his Vice Presidentia…|1633646819631611905|755131590053953538|[{'type': 'retweeted', 'id': '1633549364802260992'}]|['1633646819631611905']|2023-03-09T01:52:08.000Z|285|0|0|0|0||
540|everyone|1633646816754540544|en|"RT @RepJeffries: Extreme MAGA Republicans in New York are trying to run from serial fraudster George Santos.

But they cannot hide.

These…"|1633646816754540544|328132772|[{'type': 'retweeted', 'id': '1633113656580886529'}]|['1633646816754540544']|2023-03-09T01:52:07.000Z|996|0|0|0|0||
541|everyone|1633646815600951296|en|RT @tedlieu: Dear MAGA Folks: Tucker Carlson thinks you are stupid. He tells you one thing but believes the opposite. He is an actor who ro…|1633646815600951296|26612614|[{'type': 'retweeted', 'id': '1633517809958531072'}]|['1633646815600951296']|2023-03-09T01:52:07.000Z|1337|0|0|0|0||
542|everyone|1633646807430627328|en|RT @BillKristol: “Embarrassing as it must be, they forge forward. As their reward, Fox enjoys continued ratings dominance. Carlson’s first…|1633646807430627328|965384533376995329|[{'type': 'retweeted', 'id': '1633643511210975232'}]|['1633646807430627328']|2023-03-09T01:52:05.000Z|21|0|0|0|0||
543|everyone|1633646807363252227|en|"RT @Wyntre999: @TheChiefNerd @DarnelSugarfoo @joerogan @michaelmalice Because they want to believe anti-MAGA propaganda.

Anyone who's actu…"|1633646807363252227|1356060956804214784|[{'type': 'retweeted', 'id': '1633596945691209729'}]|['1633646807363252227']|2023-03-09T01:52:05.000Z|2|0|0|0|0||
544|everyone|1633646805513822208|en|RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…|1633646805513822208|725056222009909250|[{'type': 'retweeted', 'id': '1633546143337680897'}]|['1633646805513822208']|2023-03-09T01:52:04.000Z|2300|0|0|0|0||
545|everyone|1633646803936751617|en|RT @OccupyDemocrats: If you're horrified that MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law…|1633646803936751617|1527921932137426944|[{'type': 'retweeted', 'id': '1633548281304473600'}]|['1633646803936751617']|2023-03-09T01:52:04.000Z|151|0|0|0|0||
546|everyone|1633646802749489154|en|"@SenRickScott More than 25% of the current national debt was created by YOU, Trump, and your MAGA Republican party. 

YOU created the debt, Rick.  YOU. 

https://t.co/A11Kaj2SDR"|1633480188632911873|271932229|[{'type': 'replied_to', 'id': '1633480188632911873'}]|['1633646802749489154']|2023-03-09T01:52:04.000Z|0|0|0|0|0|131546062|
547|everyone|1633646800337764355|en|"Jan 6th Murder of a US veteran Ashli Babbitt. Deception at the highest levels of government.

TONIGHT !
Andrea Kaye is the most powerful conservative &amp; MAGA voice in America. 
6:00 - 8:00pm PT  
https://t.co/tYk4xr3RSo
Radio: https://t.co/OK4mONhFE6
@andreakayeshow https://t.co/b2HPUsy7cW https://t.co/7lqSji4PeP"|1633646800337764355|2391721326||['1633642737739214850', '1633643582237163520', '1633644069829189636', '1633646800337764355']|2023-03-09T01:52:03.000Z|0|0|0|0|6||
548|everyone|1633646795531354113|en|"Kyle’s got to make a living but my advice to him was to crawl under a rock and live his life anonymously, his attorney told him. Obviously Kyle the Killer isn't taking that advice. 

#wtpBLUE #OBV #Dems4Rights #DemVoice1
 https://t.co/QXdcZcMX50 via @MotherJones"|1633646795531354113|1320503314753056770||['1633646795531354113']|2023-03-09T01:52:02.000Z|5|2|3|0|69||
549|everyone|1633646795183083520|en|RT @OccupyDemocrats: BREAKING: The GOP campaign aide who accused MAGA Republican heavyweight Matt Schlapp of sexual battery comes forward t…|1633646795183083520|841518800705015808|[{'type': 'retweeted', 'id': '1633600197602476033'}]|['1633646795183083520']|2023-03-09T01:52:02.000Z|596|0|0|0|0||
550|everyone|1633646793446621184|en|RT @wahlins: @Liz_Cheney @HouseGOP The Republican Party is going into some stormy weather. McConnell, Koch, et al. are scheming to rid the…|1633646793446621184|893585972071469056|[{'type': 'retweeted', 'id': '1633555646598594567'}]|['1633646793446621184']|2023-03-09T01:52:01.000Z|3|0|0|0|0||
551|everyone|1633646792431620098|en|RT @WalshMike84: @SebGorka RINO? You MAGA clowns use that term and you don’t even know what it means. Trump and the MAGA cult are the real…|1633646792431620098|1623184723102113794|[{'type': 'retweeted', 'id': '1633644794038689794'}]|['1633646792431620098']|2023-03-09T01:52:01.000Z|1|0|0|0|0||
552|everyone|1633646790426918912|en|@stooge_report @vinbrn961 He showed up a couple weeks before J6, on social media.  I don't believe he was a part of the Maga crowd.|1633486896826564609|1520540197028474880|[{'type': 'replied_to', 'id': '1633492034848976896'}]|['1633646790426918912']|2023-03-09T01:52:01.000Z|0|0|0|0|8|1504157840071544838|
553|everyone|1633646786366537729|en|"Texas Democrat Lone-Stars Kamala Harris  #MAGA #TRUMP2024 #Trump

https://t.co/lWou4BO2sJ"|1633646786366537729|1574096740696920065||['1633646786366537729']|2023-03-09T01:52:00.000Z|0|0|0|0|5||
554|everyone|1633646785733308419|en|@litvak_alec How about voting for pol regardless of establishment choice. Take that out of the equation. Jim banks is liked by establishment and MAGA. Ted Budd is liked by establishment and MAGA. Ron Johnson is liked by establishment and MAGA. Who know what’s the similarity, they all wins|1633621524346290178|1600656575634587649|[{'type': 'replied_to', 'id': '1633646359529025536'}]|['1633646785733308419']|2023-03-09T01:52:00.000Z|0|0|0|0|9|1519550869796139009|
555|everyone|1633646782939840514|en|RT @tedlieu: Dear MAGA Folks: Tucker Carlson thinks you are stupid. He tells you one thing but believes the opposite. He is an actor who ro…|1633646782939840514|22732914|[{'type': 'retweeted', 'id': '1633517809958531072'}]|['1633646782939840514']|2023-03-09T01:51:59.000Z|1337|0|0|0|0||
556|everyone|1633646782600159235|en|"RT @Peoples_Pundit: @etheldredamg Absolutely. The ""New Right"" (as I often say) or ""MAGA"" is more young and more ethnically diverse compared…"|1633646782600159235|1492823012705452032|[{'type': 'retweeted', 'id': '1633563211176787970'}]|['1633646782600159235']|2023-03-09T01:51:59.000Z|28|0|0|0|0||
557|everyone|1633646780591005696|en|@DevilD0g_ @Destiny15_FL @jimmykimmel @AaronRodgers12 Most MAGA’s do wear tin foil on their heads. They line their MAGA hats with it.|1633556994693922819|1515405537780797443|[{'type': 'replied_to', 'id': '1633556994693922819'}]|['1633646780591005696']|2023-03-09T01:51:58.000Z|0|0|0|0|0|1587522565739843585|
558|everyone|1633646776220565504|en|"RT @phil200269: A message to the corrupt politicians who betray America and disregard its laws with impunity:

Donald Trump is coming back…"|1633646776220565504|1936536769|[{'type': 'retweeted', 'id': '1633538615367049217'}]|['1633646776220565504']|2023-03-09T01:51:57.000Z|48|0|0|0|0||
559|everyone|1633646772236189697|en|RT @BillKristol: “Embarrassing as it must be, they forge forward. As their reward, Fox enjoys continued ratings dominance. Carlson’s first…|1633646772236189697|823368651109609476|[{'type': 'retweeted', 'id': '1633643511210975232'}]|['1633646772236189697']|2023-03-09T01:51:56.000Z|21|0|0|0|0||
560|everyone|1633646770205995008|en|RT @debartolo_gregg: Suzy Eddie Izzard Reveals Decision To Change Her Name: AUDIO - Comic Sands      YOU BETTER STAY THE F*** OUT OF FLORID…|1633646770205995008|1557088166217146369|[{'type': 'retweeted', 'id': '1633644503486849025'}]|['1633646770205995008']|2023-03-09T01:51:56.000Z|1|0|0|0|0||
