	conversation_id	lang	reply_settings	created_at	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes
4029	1633049339101687815	en	everyone	2023-03-07T10:17:57.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	925782889484181504	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633049339101687815	['1633049339101687815']	9130	0	0	0	0				
4030	1633049291550871552	en	everyone	2023-03-07T10:17:46.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	336792644	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633049291550871552	['1633049291550871552']	9130	0	0	0	0				
4031	1633049022058622976	en	everyone	2023-03-07T10:16:42.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1323008091282051073	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633049022058622976	['1633049022058622976']	9130	0	0	0	0				
4032	1633049008963764229	en	everyone	2023-03-07T10:16:38.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	761972185	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633049008963764229	['1633049008963764229']	9130	0	0	0	0				
4033	1633049005687963650	en	everyone	2023-03-07T10:16:38.000Z	Love me 💗😩#BACKSHOTS #BarcaValencia #BBTitans #BLACKPINK #cabinetreshuffle #ChrisRockLive https://t.co/VIXVNhR4i2	1632466875480256512		1633049005687963650	['1633049005687963650']	0	0	1	0	29				
4034	1633048797902262272	en	everyone	2023-03-07T10:15:48.000Z	"RT @TheWantonWench: When you say “I need a break from Harry and Meghan and this is what welcomes you, when you hope back in 🤣🤣
Via #ChrisRo…"	1369868959520989188	[{'type': 'retweeted', 'id': '1632893264494772226'}]	1633048797902262272	['1633048797902262272']	83	0	0	0	0				
4035	1633048222531764224	en	everyone	2023-03-07T10:13:31.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1041278650266648578	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633048222531764224	['1633048222531764224']	9130	0	0	0	0				
4036	1633048206509572098	en	everyone	2023-03-07T10:13:27.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	464006176	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633048206509572098	['1633048206509572098']	9130	0	0	0	0				
4037	1633048092889997314	en	everyone	2023-03-07T10:13:00.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	217849486	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633048092889997314	['1633048092889997314']	9130	0	0	0	0				
4038	1633048082408521728	en	everyone	2023-03-07T10:12:58.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	887000242452930560	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633048082408521728	['1633048082408521728']	9130	0	0	0	0				
4039	1633048050045186050	en	everyone	2023-03-07T10:12:50.000Z	"RT @mhaquemk: Trying is winning at the moment. 
Check and win more offer : https://t.co/JPCYT8t1Nj

#Amazonタイムセール祭り #Amazon #homedecoration…"	1531334617394970625	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633048050045186050	['1633048050045186050']	314	0	0	0	0				
4040	1633048036388614144	en	everyone	2023-03-07T10:12:47.000Z	RT @netflix: Netflix is a Joke gives you an exclusive look at @ChrisRock's year on tour leading up to this historic night https://t.co/Wv4N…	1592241210176970752	[{'type': 'retweeted', 'id': '1632033405587292161'}]	1633048036388614144	['1633048036388614144']	231	0	0	0	0				
4041	1633047977831874561	en	everyone	2023-03-07T10:12:33.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	44564765	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633047977831874561	['1633047977831874561']	9130	0	0	0	0				
4042	1633047778849857540	en	everyone	2023-03-07T10:11:45.000Z	"RT @mhaquemk: Trying is winning at the moment. 
Check and win more offer : https://t.co/JPCYT8t1Nj

#Amazonタイムセール祭り #Amazon #homedecoration…"	1632729291875049472	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633047778849857540	['1633047778849857540']	314	0	0	0	0				
4043	1633047653951913985	en	everyone	2023-03-07T10:11:15.000Z	Dm my phone if you wanna buy📲💰#THEDREAMSHOW2_in_JAKARTA #BACKSHOTS #BLACKPINK #ChrisRockLive #head #onlyfans	1632466875480256512		1633047653951913985	['1633047653951913985']	0	0	0	0	6				
4044	1633047524536664065	en	everyone	2023-03-07T10:10:45.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1179519629691179009	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633047524536664065	['1633047524536664065']	9130	0	0	0	0				
4045	1633047513962872832	en	everyone	2023-03-07T10:10:42.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1963356109	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633047513962872832	['1633047513962872832']	9130	0	0	0	0				
4046	1633047396413210624	en	everyone	2023-03-07T10:10:14.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	2312393829	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633047396413210624	['1633047396413210624']	9130	0	0	0	0				
4047	1633047392063741954	en	everyone	2023-03-07T10:10:13.000Z	"RT @mhaquemk: Trying is winning at the moment. 
Check and win more offer : https://t.co/JPCYT8t1Nj

#Amazonタイムセール祭り #Amazon #homedecoration…"	1628311491022848000	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633047392063741954	['1633047392063741954']	314	0	0	0	0				
4048	1633047321431756801	en	everyone	2023-03-07T10:09:56.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1154856251580456960	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633047321431756801	['1633047321431756801']	9130	0	0	0	0				
4049	1633047191227977728	en	everyone	2023-03-07T10:09:25.000Z	RT @Phonchrist: Chris Rock jokes about MIchael jackson wasn’t funny at all . It’s just funny how y’all scared to talk about Elvis dating an…	163284993	[{'type': 'retweeted', 'id': '1632688531943354374'}]	1633047191227977728	['1633047191227977728']	144	0	0	0	0				
4050	1633046857273229314	en	everyone	2023-03-07T10:08:05.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1045475206054248448	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633046857273229314	['1633046857273229314']	9130	0	0	0	0				
4051	1633046725094146051	en	everyone	2023-03-07T10:07:34.000Z	RT @UseSaitaPr0: #BBTitans #BLACKPINK_BORNPINKENCORE #JISOOComingSoonPoster #Intikam #BBTitians #มีนานี้จะโอบกอดบิว #loveislandaftersun #Ro…	2342679504	[{'type': 'retweeted', 'id': '1632993903518334978'}]	1633046725094146051	['1633046725094146051']	3	0	0	0	0				
4052	1633046682345537537	en	everyone	2023-03-07T10:07:24.000Z	"RT @mhaquemk: Trying is winning at the moment. 
Check and win more offer : https://t.co/JPCYT8t1Nj

#Amazonタイムセール祭り #Amazon #homedecoration…"	963553879928508416	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633046682345537537	['1633046682345537537']	314	0	0	0	0				
4053	1633046662925938689	en	everyone	2023-03-07T10:07:19.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	593663893	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633046662925938689	['1633046662925938689']	9130	0	0	0	0				
4054	1633046640691953665	en	everyone	2023-03-07T10:07:14.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	965733229650202624	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633046640691953665	['1633046640691953665']	9130	0	0	0	0				
4055	1633046538019565569	en	everyone	2023-03-07T10:06:49.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1354102287292096513	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633046538019565569	['1633046538019565569']	9130	0	0	0	0				
4056	1633046376182325249	en	everyone	2023-03-07T10:06:11.000Z	RT @AlltheLatestENT: For those who missed it, here’s a thread of Chris Rock finally speaking his peace about the Will Smith Oscars slap nea…	2926008453	[{'type': 'retweeted', 'id': '1632260521297575938'}]	1633046376182325249	['1633046376182325249']	220	0	0	0	0				
4057	1633046289758953472	en	everyone	2023-03-07T10:05:50.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1282187309538881536	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633046289758953472	['1633046289758953472']	9130	0	0	0	0				
4058	1633045950292787200	en	everyone	2023-03-07T10:04:29.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1445188337682288642	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633045950292787200	['1633045950292787200']	9130	0	0	0	0				
4059	1633045868826828807	en	everyone	2023-03-07T10:04:10.000Z	RT @netflix: @jah68134972 THE WAIT IS OVER! Chris Rock is taking the stage TONIGHT. Click the link to watch Selective Outrage LIVE on Netfl…	1393791769607905285	[{'type': 'retweeted', 'id': '1632185127173345282'}]	1633045868826828807	['1633045868826828807']	1	0	0	0	0				
4060	1633045863093370881	en	everyone	2023-03-07T10:04:08.000Z	"RT @netflix: #ChrisRockLive TONIGHT at 10pm ET/ 7pm PT. 
Don’t miss what Chris Rock will say in the first comedy special to stream LIVE on…"	77056455	[{'type': 'retweeted', 'id': '1631421624359739393'}]	1633045863093370881	['1633045863093370881']	2718	0	0	0	0				
4061	1633045858437529600	en	everyone	2023-03-07T10:04:07.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1183875586957238273	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633045858437529600	['1633045858437529600']	9130	0	0	0	0				
4062	1633045825994768385	en	everyone	2023-03-07T10:04:00.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	131683665	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633045825994768385	['1633045825994768385']	9130	0	0	0	0				
4063	1633045805119557633	en	everyone	2023-03-07T10:03:55.000Z	"Israeli settlers provoking the Palestinian citizens of Huwara Village near Nablus with full support from the Israeli army.
#ChrisRockLive  #โฟร์ทณัฐวรรธน์ #NTR30 #NoToJeepneyPhaseout #ジミンちゃんありがとう https://t.co/iObvWskSVt"	1224777951394267136		1633045805119557633	['1633045805119557633']	2	0	1	0	574				
4064	1633045764380213248	en	everyone	2023-03-07T10:03:45.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	734976395521200128	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633045764380213248	['1633045764380213248']	9130	0	0	0	0				
4065	1633045588190146560	en	everyone	2023-03-07T10:03:03.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1154375536795365376	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633045588190146560	['1633045588190146560']	9130	0	0	0	0				
4066	1633045543504216065	en	everyone	2023-03-07T10:02:52.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1511174943140102145	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633045543504216065	['1633045543504216065']	9130	0	0	0	0				
4067	1633045416575918081	en	everyone	2023-03-07T10:02:22.000Z	RT @Callme_Tylor: Now this is funny!!!!!! @MarlonWayans  #GodLovesMe #MarlonWasFunnier #ChrisRockLive  #FlushIt https://t.co/fiev6EIDd5	252231858	[{'type': 'retweeted', 'id': '1632371347941740544'}]	1633045416575918081	['1633045416575918081']	90	0	0	0	0				
4068	1633045337551126528	en	everyone	2023-03-07T10:02:03.000Z	RT @ReadyPlayer2One: @sagesurge Watched the #ChrisRockLive for the Will Smith segment &amp; 15 mins in didn’t laugh once, watched this clip &amp; i…	1198550817416065024	[{'type': 'retweeted', 'id': '1632724575665500161'}]	1633045337551126528	['1633045337551126528']	37	0	0	0	0				
4069	1633045289941467136	en	everyone	2023-03-07T10:01:52.000Z	RT @AlltheLatestENT: For those who missed it, here’s a thread of Chris Rock finally speaking his peace about the Will Smith Oscars slap nea…	2926008453	[{'type': 'retweeted', 'id': '1632261301354262528'}]	1633045289941467136	['1633045289941467136']	186	0	0	0	0				
4070	1633045245540663297	en	everyone	2023-03-07T10:01:41.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	3139955657	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633045245540663297	['1633045245540663297']	9130	0	0	0	0				
4071	1633045223243669504	en	everyone	2023-03-07T10:01:36.000Z	"You Are “Suffering” ☹️☹️
Because You Are “Betraying Yourself”✍️💸💸☀️
#THEDREAMSHOW2_in_JAKARTA #BBTitans #BBTitans #BBTitans2023 #ChrisRockLive #CyberSecurity #dontdull #emilokan #FORCABARCA #Bholaa"	1255863847824560128		1633045223243669504	['1633045223243669504']	0	0	0	0	261				
4072	1633045053307248641	en	everyone	2023-03-07T10:00:55.000Z	RT @Tasterreblanche: @sagesurge He also said🤷🏻‍♂️ #ChrisRockSelectiveOutrage  #ChrisRockLive https://t.co/26Mm0n2yv5	1198550817416065024	[{'type': 'retweeted', 'id': '1632830373305409538'}]	1633045053307248641	['1633045053307248641']	237	0	0	0	0				
4073	1633044991307071490	en	everyone	2023-03-07T10:00:41.000Z	RT @Phonchrist: Chris Rock jokes about MIchael jackson wasn’t funny at all . It’s just funny how y’all scared to talk about Elvis dating an…	1172859709164052480	[{'type': 'retweeted', 'id': '1632688531943354374'}]	1633044991307071490	['1633044991307071490']	144	0	0	0	0				
4074	1633044847094378497	en	everyone	2023-03-07T10:00:06.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	2463109177	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633044847094378497	['1633044847094378497']	9130	0	0	0	0				
4075	1633044827037114370	en	everyone	2023-03-07T10:00:01.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1198550817416065024	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633044827037114370	['1633044827037114370']	9130	0	0	0	0				
4076	1633044801510690816	en	everyone	2023-03-07T09:59:55.000Z	"RT @mhaquemk: Trying is winning at the moment. 
Check and win more offer : https://t.co/JPCYT8t1Nj

#Amazonタイムセール祭り #Amazon #homedecoration…"	1598845574454956032	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633044801510690816	['1633044801510690816']	314	0	0	0	0				
4077	1633044591531139073	en	everyone	2023-03-07T09:59:05.000Z	RT @SolidusBlitz: Listen me when i tell you. THIS IS THE MOST SAVAGE MIC DROP OF ALL TIME. NUF RESPEC' #ChrisRockLive https://t.co/Roz0giNI…	215174425	[{'type': 'retweeted', 'id': '1632250385166397441'}]	1633044591531139073	['1633044591531139073']	158	0	0	0	0				
4078	1633044536162234370	en	everyone	2023-03-07T09:58:52.000Z	"RT @mhaquemk: Trying is winning at the moment. 
Check and win more offer : https://t.co/JPCYT8t1Nj

#Amazonタイムセール祭り #Amazon #homedecoration…"	1633032991898230785	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633044536162234370	['1633044536162234370']	314	0	0	0	0				
4079	1633044496194625537	en	everyone	2023-03-07T09:58:43.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	986783465306812416	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633044496194625537	['1633044496194625537']	9130	0	0	0	0				
4080	1633044413961076740	en	everyone	2023-03-07T09:58:23.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	316747605	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633044413961076740	['1633044413961076740']	9130	0	0	0	0				
4081	1633044404729688064	en	everyone	2023-03-07T09:58:21.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	189721149	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633044404729688064	['1633044404729688064']	9130	0	0	0	0				
4082	1633044101473144834	en	everyone	2023-03-07T09:57:08.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	3072084428	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633044101473144834	['1633044101473144834']	9130	0	0	0	0				
4083	1633044068660830213	en	everyone	2023-03-07T09:57:01.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1290877851022106625	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633044068660830213	['1633044068660830213']	9130	0	0	0	0				
4084	1633043943284940802	en	everyone	2023-03-07T09:56:31.000Z	"RT @mhaquemk: Trying is winning at the moment. 
Check and win more offer : https://t.co/JPCYT8t1Nj

#Amazonタイムセール祭り #Amazon #homedecoration…"	1620954505218232320	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633043943284940802	['1633043943284940802']	314	0	0	0	0				
4085	1633043568766984192	en	everyone	2023-03-07T09:55:01.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	157626299	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633043568766984192	['1633043568766984192']	9130	0	0	0	0				
4086	1633043563138170880	en	everyone	2023-03-07T09:55:00.000Z	"Did Chris Rock cross the line with his Netflix special ? 
#Netflix #ChrisRockLive"	565729225		1633043563138170880	['1633043563138170880']	0	0	1	0	78				
4087	1633043563045961729	en	everyone	2023-03-07T09:55:00.000Z	"RT @mhaquemk: Trying is winning at the moment. 
Check and win more offer : https://t.co/JPCYT8t1Nj

#Amazonタイムセール祭り #Amazon #homedecoration…"	1617249166639468547	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633043563045961729	['1633043563045961729']	314	0	0	0	0				
4088	1633043535099314177	en	everyone	2023-03-07T09:54:53.000Z	"RT @mhaquemk: Trying is winning at the moment. 
Check and win more offer : https://t.co/JPCYT8t1Nj

#Amazonタイムセール祭り #Amazon #homedecoration…"	1437108568789032961	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633043535099314177	['1633043535099314177']	314	0	0	0	0				
4089	1633043350428213248	en	everyone	2023-03-07T09:54:09.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	169175117	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633043350428213248	['1633043350428213248']	9130	0	0	0	0				
4090	1633043226872406018	en	everyone	2023-03-07T09:53:40.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	766650339479216128	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633043226872406018	['1633043226872406018']	9130	0	0	0	0				
4091	1633043092407218176	en	everyone	2023-03-07T09:53:08.000Z	"RT @mhaquemk: Trying is winning at the moment. 
Check and win more offer : https://t.co/JPCYT8t1Nj

#Amazonタイムセール祭り #Amazon #homedecoration…"	1603381159169327109	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633043092407218176	['1633043092407218176']	314	0	0	0	0				
4092	1633043001504337920	en	everyone	2023-03-07T09:52:46.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	3230154750	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633043001504337920	['1633043001504337920']	9130	0	0	0	0				
4093	1633042934063824897	en	everyone	2023-03-07T09:52:30.000Z	"RT @TheWantonWench: When you say “I need a break from Harry and Meghan and this is what welcomes you, when you hope back in 🤣🤣
Via #ChrisRo…"	1410935058605785094	[{'type': 'retweeted', 'id': '1632893264494772226'}]	1633042934063824897	['1633042934063824897']	83	0	0	0	0				
4094	1633042930670911489	en	everyone	2023-03-07T09:52:29.000Z	"RT @mhaquemk: Trying is winning at the moment. 
Check and win more offer : https://t.co/JPCYT8t1Nj

#Amazonタイムセール祭り #Amazon #homedecoration…"	1596710476666195970	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633042930670911489	['1633042930670911489']	314	0	0	0	0				
4095	1633042875049967616	en	everyone	2023-03-07T09:52:16.000Z	RT @Tasterreblanche: @sagesurge He also said🤷🏻‍♂️ #ChrisRockSelectiveOutrage  #ChrisRockLive https://t.co/26Mm0n2yv5	1232123530235478016	[{'type': 'retweeted', 'id': '1632830373305409538'}]	1633042875049967616	['1633042875049967616']	237	0	0	0	0				
4096	1633042874060378114	en	everyone	2023-03-07T09:52:16.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1221925098145247232	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633042874060378114	['1633042874060378114']	9130	0	0	0	0				
4097	1633042645269336064	en	everyone	2023-03-07T09:51:21.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	257709418	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633042645269336064	['1633042645269336064']	9130	0	0	0	0				
4098	1633042594996297728	en	everyone	2023-03-07T09:51:09.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	70709061	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633042594996297728	['1633042594996297728']	9130	0	0	0	0				
4099	1633042481301315584	en	everyone	2023-03-07T09:50:42.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	623140316	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633042481301315584	['1633042481301315584']	9130	0	0	0	0				
4100	1633042371855220736	en	everyone	2023-03-07T09:50:16.000Z	RT @Tasterreblanche: @sagesurge He also said🤷🏻‍♂️ #ChrisRockSelectiveOutrage  #ChrisRockLive https://t.co/26Mm0n2yv5	1067004661905989633	[{'type': 'retweeted', 'id': '1632830373305409538'}]	1633042371855220736	['1633042371855220736']	237	0	0	0	0				
4101	1633042361725984769	en	everyone	2023-03-07T09:50:14.000Z	"RT @TheWantonWench: When you say “I need a break from Harry and Meghan and this is what welcomes you, when you hope back in 🤣🤣
Via #ChrisRo…"	1525927181297373185	[{'type': 'retweeted', 'id': '1632893264494772226'}]	1633042361725984769	['1633042361725984769']	83	0	0	0	0				
4102	1633042352074883072	en	everyone	2023-03-07T09:50:11.000Z	RT @Tasterreblanche: @sagesurge He also said🤷🏻‍♂️ #ChrisRockSelectiveOutrage  #ChrisRockLive https://t.co/26Mm0n2yv5	24534891	[{'type': 'retweeted', 'id': '1632830373305409538'}]	1633042352074883072	['1633042352074883072']	237	0	0	0	0				
4103	1633042257644335104	en	everyone	2023-03-07T09:49:49.000Z	"RT @taprophet_io: Dear small traders, “try do this and improve…” 

#ChrisRockLive #GoldenGlobes2023 https://t.co/0Vr598ar7P"	1229905363350192130	[{'type': 'retweeted', 'id': '1633029097642139652'}]	1633042257644335104	['1633042257644335104']	2	0	0	0	0				
4104	1633042142561021952	en	everyone	2023-03-07T09:49:21.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1416361068	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633042142561021952	['1633042142561021952']	9130	0	0	0	0				
4105	1633042041201389569	en	everyone	2023-03-07T09:48:57.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	4863165353	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633042041201389569	['1633042041201389569']	9130	0	0	0	0				
4106	1633041891448049664	en	everyone	2023-03-07T09:48:22.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1445096832418336774	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633041891448049664	['1633041891448049664']	9130	0	0	0	0				
4107	1633041833788932099	en	everyone	2023-03-07T09:48:08.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	751158634940211201	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633041833788932099	['1633041833788932099']	9130	0	0	0	0				
4108	1633041684379451394	en	everyone	2023-03-07T09:47:32.000Z	RT @Tasterreblanche: @sagesurge He also said🤷🏻‍♂️ #ChrisRockSelectiveOutrage  #ChrisRockLive https://t.co/26Mm0n2yv5	379412408	[{'type': 'retweeted', 'id': '1632830373305409538'}]	1633041684379451394	['1633041684379451394']	237	0	0	0	0				
