	id	conversation_id	text	edit_history_tweet_ids	reply_settings	author_id	lang	referenced_tweets	created_at	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	withheld.copyright	withheld.country_codes	geo.place_id
3092	1633874964544618508	1633874964544618508	Thinking about how the billions of dollars in military equipment we left in Afghanistan could have been used to kill Russians in Ukraine.	['1633874964544618508']	everyone	1281070055753744385	en		2023-03-09T16:58:42.000Z	0	0	0	0	5				
3093	1633874963525402624	1633874963525402624	I stand with Israel, Ukraine, and Taiwan.	['1633874963525402624']	everyone	1331458434424823808	en		2023-03-09T16:58:41.000Z	0	0	0	0	12				
3094	1633874962812370954	1633874962812370954	RT @abolishwokeness: Well kinda makes sense. Do you expect these corrupt politicians in the collective West and Ukraine to STEAL a can of f…	['1633874962812370954']	everyone	2998673955	en	[{'type': 'retweeted', 'id': '1633856613747441671'}]	2023-03-09T16:58:41.000Z	12	0	0	0	0				
3095	1633874962783277056	1633874962783277056	"RT @theLemniscat: Who really started the war in Ukraine?

Dec 2013
Victoria Nuland: Since Ukraine's independence in 1991, US has invested o…"	['1633874962783277056']	everyone	606143952	en	[{'type': 'retweeted', 'id': '1633871881718595597'}]	2023-03-09T16:58:41.000Z	1	0	0	0	0				
3096	1633874961969426432	1633874961969426432	"RT @KyivIndependent: ⚡️Kremlin proxies in Moldova claim Ukraine's SBU tried to kill their leader.

The Kremlin's proxies in Transnistria, t…"	['1633874961969426432']	everyone	3362792968	en	[{'type': 'retweeted', 'id': '1633860733803937793'}]	2023-03-09T16:58:41.000Z	96	0	0	0	0				
3097	1633874961940217856	1633857679771746304	@POTUS Oooh, that fancy graphic is making me forget that you deliberately tanked our economy, opened our borders and made millions for your family off Ukraine. https://t.co/thJQHpIwCb	['1633874961940217856']	everyone	37619827	en	[{'type': 'replied_to', 'id': '1633857679771746304'}]	2023-03-09T16:58:41.000Z	0	0	0	0	1	1349149096909668363			
3098	1633874960610480128	1633874960610480128	"RT @1a: We're live, talking about Russian cyberwarfare with @NPRDina
 and @brechtcastel.

https://t.co/UvoHaZwoOW"	['1633874960610480128']	everyone	1125208332506210304	en	[{'type': 'retweeted', 'id': '1633846351883653121'}]	2023-03-09T16:58:41.000Z	9	0	0	0	0				
3099	1633874960136405007	1633874960136405007	"RT @visegrad24: BREAKING:

Slovakia’s Defense Minister @JaroNad has stated that Poland has agreed to a joint Polish-Slovak transfer of MiG-…"	['1633874960136405007']	everyone	206541424	en	[{'type': 'retweeted', 'id': '1633838729185095681'}]	2023-03-09T16:58:41.000Z	177	0	0	0	0				
3100	1633874959604023296	1633874959604023296	"RT @BlogUkraine: #379dayofwar

⚡Today's missile attack by Russian occupiers costs up to $581 million - Media

📷 Illustrative photo

#Ukrain…"	['1633874959604023296']	everyone	1731665011	en	[{'type': 'retweeted', 'id': '1633809033932034049'}]	2023-03-09T16:58:40.000Z	5	0	0	0	0				
3101	1633874957556908047	1633874957556908047	"RT @NEWSMAX: House Speaker Kevin McCarthy says there will be no more ""blank checks"" to Ukraine.

MORE: https://t.co/9iL606011H
@JHoganGidle…"	['1633874957556908047']	everyone	1599281914988433408	en	[{'type': 'retweeted', 'id': '1633870415146942466'}]	2023-03-09T16:58:40.000Z	69	0	0	0	0				
3102	1633874957259112448	1633874957259112448	"RT @gereleake12: Woman in tigray Calling for  Justice!
#InternationalWomensDay #Justice4Tigray @UN_HRC @UN_Women @UNGeneva @IntlCrimCourt @…"	['1633874957259112448']	everyone	1368997099518431241	en	[{'type': 'retweeted', 'id': '1633523540832968724'}]	2023-03-09T16:58:40.000Z	37	0	0	0	0				
3103	1633874956445716482	1633874956445716482	RT @sahouraxo: Israel drops bombs on Aleppo International Airport, stopping planes carrying aid for earthquake victims from landing in the…	['1633874956445716482']	everyone	2201432352	en	[{'type': 'retweeted', 'id': '1633568365967974401'}]	2023-03-09T16:58:40.000Z	3717	0	0	0	0				
3104	1633874955816271888	1633874955816271888	RT @BladeoftheS: Ofgem will increase energy bills by 20% to £3,000 in April even though prices will have been falling for 9 months straight…	['1633874955816271888']	everyone	129528685	en	[{'type': 'retweeted', 'id': '1633853462269030400'}]	2023-03-09T16:58:40.000Z	167	0	0	0	0				
3105	1633874955778801664	1633874955778801664	"""Russia says the wave of attacks were in retaliation for a border incursion last week that Moscow blamed on Kyiv."" 
https://t.co/EJHAIe5mno"	['1633874955778801664']	everyone	1497332207647698952	en		2023-03-09T16:58:40.000Z	0	0	0	0	8				
3106	1633874954583416833	1633874954583416833	Former Ukraine president Poroshenko returns to face treason charges https://t.co/q6g4Ea65QE	['1633874954583416833']	everyone	1276386008	en		2023-03-09T16:58:39.000Z	0	0	0	0	0				
3107	1633874954478288897	1633874954478288897	RT @EuromaidanPR: Today is the day of March 8. We all here in Ukraine used to celebrate the Women's Day and gifted our loved ones with tuli…	['1633874954478288897']	everyone	1633130259687022592	en	[{'type': 'retweeted', 'id': '1633352725147656194'}]	2023-03-09T16:58:39.000Z	47	0	0	0	0				
3108	1633874954025410560	1633874954025410560	"RT @ricwe123: Is blaming Ukraine for the sabotage of Nord Steam Washington’s way out from this conflict that should have never started?

Be…"	['1633874954025410560']	everyone	2337236772	en	[{'type': 'retweeted', 'id': '1633775205297315842'}]	2023-03-09T16:58:39.000Z	45	0	0	0	0				
3109	1633874953660510208	1633874953660510208	RT @shafii89567223: @Tendar The 72nd and 68th brigades in Vuhledar have stopped 5 brigades of the Russian army plus a contingent of DPR mil…	['1633874953660510208']	everyone	372349790	en	[{'type': 'retweeted', 'id': '1633562716148486144'}]	2023-03-09T16:58:39.000Z	1	0	0	0	0				
3110	1633874953505505280	1633874953505505280	RT @FoxNews: Trump impeachment witness Alexander Vindman accused of trying to profit off Ukraine war with defense contracts https://t.co/bJ…	['1633874953505505280']	everyone	905374200	en	[{'type': 'retweeted', 'id': '1633291202807119877'}]	2023-03-09T16:58:39.000Z	1054	0	0	0	0				
3111	1633874952066834432	1633874952066834432	RT @KelemenCari: Merrick Garland goes to Ukraine and, son-of-a-b*tch, Ukraine has a new prosecutor. Again.	['1633874952066834432']	everyone	882648784622235650	en	[{'type': 'retweeted', 'id': '1633873573910835200'}]	2023-03-09T16:58:39.000Z	41	0	0	0	0				
3112	1633874951668383744	1633874951668383744	It's so over for Ukraine https://t.co/lM2tBUCBsX	['1633874951668383744']	everyone	1265871682046251008	en	[{'type': 'quoted', 'id': '1633853461077917697'}]	2023-03-09T16:58:39.000Z	0	0	3	0	67				
3113	1633874951508996096	1633793083149111296	"@ElagabalusOmen @IanBernasconi @halfthekgb @ukraine_map Where is your best russian equipment then? 😂😂
I hope you are not living in the rotten EU, russian scum."	['1633874951508996096']	everyone	1629915235275374592	en	[{'type': 'replied_to', 'id': '1633874160048050176'}]	2023-03-09T16:58:39.000Z	0	0	0	0	12	1562102750262984705			
3114	1633874951005675522	1633874951005675522	RT @UAWeapons: #Ukraine: In the East, a Russian 9A83M2 TELAR of the advanced S-300V4 air defence system and a 9A331M TLAR of the Tor-M2 air…	['1633874951005675522']	everyone	1445377730380435458	en	[{'type': 'retweeted', 'id': '1633866619293138946'}]	2023-03-09T16:58:38.000Z	120	0	0	0	0				
3115	1633874950875676672	1633874950875676672	"RT @GregRubini: BOOM !!   -   Ukraine corruption
John Kerry: ""All of us were trying to get rid of that Prosecutor: me, Joe Biden and Obama""…"	['1633874950875676672']	everyone	2301527762	en	[{'type': 'retweeted', 'id': '1320412175421394947'}]	2023-03-09T16:58:38.000Z	6867	0	0	0	0				
3116	1633874950858883079	1633874950858883079	RT @BiafranTweets: JUST IN: Nigeria Citizens are Congratulating President Putin @KremlinRussia_E and the Government of Russia @GovernmentRF…	['1633874950858883079']	everyone	1390332411788120066	en	[{'type': 'retweeted', 'id': '1631942043395145731'}]	2023-03-09T16:58:38.000Z	140	0	0	0	0				
3117	1633874949646737409	1633874949646737409	RT @ricwe123: Notorious phone call between US officials Victoria Nuland and Ambassador to Ukraine Geoffrey Pyatt plotting together the over…	['1633874949646737409']	everyone	125640659	en	[{'type': 'retweeted', 'id': '1630583235926274049'}]	2023-03-09T16:58:38.000Z	510	0	0	0	0				
3118	1633874948468137984	1633874948468137984	"RT @UKRinJPN: Shizuka Shimoyama, a compassionate ""bare foot pianist"" in Tokyo Japan, performs Yakiv Stepovyi Mriya (Dream) to express her f…"	['1633874948468137984']	everyone	1165488848203214848	en	[{'type': 'retweeted', 'id': '1633718508289953792'}]	2023-03-09T16:58:38.000Z	11	0	0	0	0				
3119	1633874948245831680	1633874948245831680	RT @BigWaveFlash: And now the Speaker of the House is the new Leader of the free world and acting President  I swear a silent Coup de Etat…	['1633874948245831680']	everyone	1622813142706429953	en	[{'type': 'retweeted', 'id': '1554689144579932161'}]	2023-03-09T16:58:38.000Z	1	0	0	0	0				
3120	1633874947457314816	1633874947457314816	RT @Patriot911News: Twitter Files: State entities flagged “anti-Ukraine narratives” for censorship https://t.co/6OI97UJFIK	['1633874947457314816']	everyone	754123244509298688	en	[{'type': 'retweeted', 'id': '1633868803066191873'}]	2023-03-09T16:58:38.000Z	2	0	0	0	0				
3121	1633874946320637952	1633874946320637952	"RT @TimGravett: ❤️❤️❤️

Poland has sent Ukraine 10 Leopard 2 tanks out of the 14 previously promised, Polish Defense Minister Mariusz Blasz…"	['1633874946320637952']	everyone	2636340443	en	[{'type': 'retweeted', 'id': '1633855114468368386'}]	2023-03-09T16:58:37.000Z	4	0	0	0	0				
3122	1633874945863454721	1633874945863454721	RT @UAWeapons: #Ukraine: In the East, a Russian 9A83M2 TELAR of the advanced S-300V4 air defence system and a 9A331M TLAR of the Tor-M2 air…	['1633874945863454721']	everyone	1498417764922445825	en	[{'type': 'retweeted', 'id': '1633866619293138946'}]	2023-03-09T16:58:37.000Z	120	0	0	0	0				
3123	1633874945208905728	1633874945208905728	RT @WriterJackWhite: Last night Putin monsters bombed Ukraine. In London, Sunak still has £700m tied up in Infosys with Moscow office &amp;  su…	['1633874945208905728']	everyone	741677155214561280	en	[{'type': 'retweeted', 'id': '1633770447501180929'}]	2023-03-09T16:58:37.000Z	36	0	0	0	0				
3124	1633874944600981504	1630305715402469376	"@pr0truth @charliekirk11 And who is to tell they can't win this? Your Russian leaning news sources?

They did spectactular the whole last year and still want to fight. It is their choice to defend themselves because of an even heftier price if they give up and potentially lose all of Ukraine."	['1633874944600981504']	everyone	1186746261610926081	en	[{'type': 'replied_to', 'id': '1633874713440292864'}]	2023-03-09T16:58:37.000Z	0	1	0	0	6	1186746261610926081			
3125	1633874944391249921	1633874944391249921	RT @mchancecnn: Honoured to have accepted @RTS_media award on behalf of @CNN for breaking news coverage of war in #Ukraine. Congrats to all…	['1633874944391249921']	everyone	20368293	en	[{'type': 'retweeted', 'id': '1631072226878406658'}]	2023-03-09T16:58:37.000Z	19	0	0	0	0				
3126	1633874943711510545	1633874943711510545	"RT @svdate: The coup-attempter reveals his secret plan to have avoided Russia’s invasion: giving Putin chunks of Ukraine. 

Call it the Sud…"	['1633874943711510545']	everyone	1689453823	en	[{'type': 'retweeted', 'id': '1633852790559612931'}]	2023-03-09T16:58:37.000Z	35	0	0	0	0				
3127	1633874942277332992	1633874942277332992	EU adds Ukraine to its gas cartel https://t.co/gAZfoxSmvo	['1633874942277332992']	everyone	30701862	en		2023-03-09T16:58:36.000Z	0	0	0	0	6				
3128	1633874941434011648	1633874941434011648	"RT @JohnBurrowsCA: President Zelensky invited Kevin McCarthy to come to Ukraine to learn more about Russia's illegal invasion. 

Kevin McCa…"	['1633874941434011648']	everyone	1152116052362432513	en	[{'type': 'retweeted', 'id': '1633527872806699008'}]	2023-03-09T16:58:36.000Z	499	0	0	0	0				
3129	1633874940976824339	1633874940976824339	"Ukraine. Military Summary And Analysis 2023.02.12
 #war #Germany #ukrainewar #Ukraine #Bakhmut
 https://t.co/45rWcSHHuR"	['1633874940976824339']	everyone	1600798851782279173	en		2023-03-09T16:58:36.000Z	0	0	0	0	99				
3130	1633874940859674624	1633874940859674624	Former Ukraine president Poroshenko returns to face treason charges https://t.co/WF4honFPqi	['1633874940859674624']	everyone	113797201	en		2023-03-09T16:58:36.000Z	0	0	0	0	1				
3131	1633874938544406529	1633874938544406529	"RT @Aishalifett: What You Should Really Know About #Russia and #Ukraine 
https://t.co/ViOe7GTC1t

The West Provoked Ukraine War
https://t.c…"	['1633874938544406529']	everyone	2908710813	en	[{'type': 'retweeted', 'id': '1500706390842781698'}]	2023-03-09T16:58:35.000Z	65	0	0	0	0				
3132	1633874937881690112	1633874937881690112	"RT @commondreams: ""What are we doing? How can we sit here in this room this morning and allow this to happen? This cannot go on,"" said Inte…"	['1633874937881690112']	everyone	333068334	en	[{'type': 'retweeted', 'id': '1633845158155554817'}]	2023-03-09T16:58:35.000Z	6	0	0	0	0				
3133	1633874937642352660	1633874937642352660	RT @atensnut: BREAKING: Kevin McCarthy REJECTS Zelensky’s invite to visit Ukraine | The Post Millennial | https://t.co/UnOXM1lH2e https://t…	['1633874937642352660']	everyone	2945834340	en	[{'type': 'retweeted', 'id': '1633609853771075584'}]	2023-03-09T16:58:35.000Z	1689	0	0	0	0				
3134	1633874934576422913	1633874934576422913	RT @Isidore0001: Since you support destruction of democracy in Africa, Russia will continue to destroy Racist Ukraine.	['1633874934576422913']	everyone	1390332411788120066	en	[{'type': 'retweeted', 'id': '1631921258328739842'}]	2023-03-09T16:58:34.000Z	77	0	0	0	0				
3135	1633874933548711952	1633874933548711952	"Russia invaded Ukraine and is committing a litany of war crimes to include torture, murder, and kidnapping &amp; indoctrinating children while trying to erase the Ukrainian language and identity as part of a genocidal campaign to seize territory.

This is how they try to cover it up https://t.co/FxtJw4CvfB"	['1633874933548711952']	everyone	471547670	en	[{'type': 'quoted', 'id': '1633687762808315904'}]	2023-03-09T16:58:34.000Z	2	0	10	0	893				
3136	1633874932433321984	1633874932433321984	RT @LvivTyler: According to Wikipedia, asking why Ukraine was shelling Donbass for 8 years is now disinformation/propaganda. https://t.co/E…	['1633874932433321984']	everyone	2453096596	en	[{'type': 'retweeted', 'id': '1633085434602602496'}]	2023-03-09T16:58:34.000Z	442	0	0	0	0				
3137	1633874929165774849	1633874929165774849	RT @kylegriffin1: Kevin McCarthy has rejected an invitation to visit Ukraine from President Volodymyr Zelenskyy.	['1633874929165774849']	everyone	842419255828193280	en	[{'type': 'retweeted', 'id': '1633845094167216132'}]	2023-03-09T16:58:33.000Z	228	0	0	0	0				
3138	1633874927278493696	1633874927278493696	🙄✨🇷🇺🇧🇾🇺🇦Russians are preparing large-scale provocation on Ukrainian-Belarusian border, coverage of events was entrusted to propagandist Solovyov, -Defense Intelligence https://t.co/eXfalXgYkh #UkraineWar #Ukraine #War #Europe #UkraineRussiaWar #Russia #Belarus #Lukashenko	['1633874927278493696']	everyone	1518756238066176000	en		2023-03-09T16:58:33.000Z	0	1	0	0	58				
3139	1633874926938759168	1633874926938759168	Former Ukraine president Poroshenko returns to face treason charges https://t.co/3kr9gsEdXO	['1633874926938759168']	everyone	1468246640536563728	en		2023-03-09T16:58:33.000Z	0	0	0	0	0				
3140	1633874923616870400	1633874923616870400	"RT @nexta_tv: ❗️ #Poland and #Slovakia said that they will transfer MiG-29 fighters to #Ukraine

Polish President Andrzej Duda said in an i…"	['1633874923616870400']	everyone	4501434974	en	[{'type': 'retweeted', 'id': '1633831559244689413'}]	2023-03-09T16:58:32.000Z	153	0	0	0	0				
3141	1633874922438295552	1633874922438295552	RT @AJEnglish: The Swedish government will send an anti-terrorism bill to parliament to persuade NATO member Turkey to lift objections to S…	['1633874922438295552']	everyone	378154697	en	[{'type': 'retweeted', 'id': '1633873223506087936'}]	2023-03-09T16:58:32.000Z	9	0	0	0	0				
3142	1633874921762996224	1633658938708090882	@AdamKinzinger Why dont you go then. Its also time Zelenksy understands Ukraine isnt at the center of the world	['1633874921762996224']	everyone	1516463568534732800	en	[{'type': 'replied_to', 'id': '1633658938708090882'}]	2023-03-09T16:58:31.000Z	0	0	0	0	5	18004222			
3143	1633874921599406080	1633874921599406080	"""After avoiding deep involvement in Russia’s war in Ukraine, China suddenly offered peace proposal last month. Chinese military experts’ prediction the war will come to an end this summer is likely behind this about-face."" https://t.co/eLjZHHjVyX #Ukraine #Russia #China"	['1633874921599406080']	everyone	291336460	en		2023-03-09T16:58:31.000Z	0	0	0	0	26				
3144	1633874921146417152	1633872168823177218	@EuromaidanPress #Bakhmut HOLDS .. and cares for their wounded. @USNATO  @USArmyEURAF  @DeptofDefense  @DefenceU  @DefenceHQ @ChuckPfarrer  @WarMonitor3  @WarintheFuture  @wartranslated  @KyivIndependent  @Biz_Ukraine_Mag @ukraine_world  @NATOpress  #Slava_Ukraini AWAITING #CrimeaBeachParty https://t.co/UAum6yUyIP	['1633874921146417152']	everyone	51478771	en	[{'type': 'replied_to', 'id': '1633872168823177218'}]	2023-03-09T16:58:31.000Z	1	0	1	0	21	2595088842			
3145	1633874920458551297	1633874920458551297	"March 8, 2023 https://t.co/ScvHQCpvVE 

""Reflecting the needs of Ukraine to fight off the 2022 Russian invasion, as well as tensions with China, Biden will call for a larger defense budget.""
Every American ought to eagerly support this."	['1633874920458551297']	everyone	52248742	en		2023-03-09T16:58:31.000Z	0	0	0	0	4				
3146	1633874918918979597	1633874918918979597	"RT @visegrad24: BREAKING:

Slovakia’s Defense Minister @JaroNad has stated that Poland has agreed to a joint Polish-Slovak transfer of MiG-…"	['1633874918918979597']	everyone	156327719	en	[{'type': 'retweeted', 'id': '1633838729185095681'}]	2023-03-09T16:58:31.000Z	177	0	0	0	0				
3147	1633874918369816576	1633874918369816576	"3/8/2023 Miles Guo: The Russia-Ukraine war is actually a fight between Russia and Europe; Although Europe always follows the lead of the United States, the New Federal State of China has more influence in Europe than the United States.
#RussiaUkraineWar 
https://t.co/VaVM9uBg3K"	['1633874918369816576']	everyone	1248655492387426305	en		2023-03-09T16:58:31.000Z	0	0	0	0	4				
3148	1633874917199585282	1633874917199585282	RT @RastislavKacer: Pleased to meet 🇺🇦 Amb @MyroslavKastran. Assured him of our support &amp; solidarity w/ #Ukraine facing aggression by #Russ…	['1633874917199585282']	everyone	1532027855764434944	en	[{'type': 'retweeted', 'id': '1633781963612880897'}]	2023-03-09T16:58:30.000Z	4	0	0	0	0				
3149	1633874914842116112	1633839834031874053	@washingtonpost Ukraine is losing. Losing lives. Losing support. Losing territory. It's time for diplomacy. End it now and save what's left of Ukraine.	['1633874914842116112']	everyone	1585980656076701697	en	[{'type': 'replied_to', 'id': '1633839834031874053'}]	2023-03-09T16:58:30.000Z	0	0	0	0	4	2467791			
3150	1633874914510766107	1633874914510766107	"RT @BBCWorld: ""I am astonished by the complacency""

International Atomic Energy Agency (IAEA) boss Rafael Grossi appeals for a protection z…"	['1633874914510766107']	everyone	279644750	en	[{'type': 'retweeted', 'id': '1633853901307781120'}]	2023-03-09T16:58:30.000Z	49	0	0	0	0				
3151	1633874911755374594	1633874911755374594	"RT @BitcoinMagazine: JUST IN - 🇺🇦 Ukraine's Central Bank: Bitcoin ""can pose a threat to the monetary sovereignty of the state""

#Bitcoin: Y…"	['1633874911755374594']	everyone	1593242997700759552	en	[{'type': 'retweeted', 'id': '1633842629107658756'}]	2023-03-09T16:58:29.000Z	191	0	0	0	0				
3152	1633874911470182400	1633850346681278466	@ESCunited Real represent of Ukraine , guy from Africa .	['1633874911470182400']	everyone	179131083	en	[{'type': 'replied_to', 'id': '1633850346681278466'}]	2023-03-09T16:58:29.000Z	0	0	0	0	3	121941271			
3153	1633874910912077824	1633874910912077824	"RT @Matt_VanDyke: Sergei is a hero.

During a battle in #Bakhmut, he dragged 9 wounded men to safety, applied 3 tourniquets, saved a dying…"	['1633874910912077824']	everyone	1201128213608648704	en	[{'type': 'retweeted', 'id': '1572662019689676800'}]	2023-03-09T16:58:29.000Z	6948	0	0	0	0				
3154	1633874910899757058	1633874910899757058	"RT @thatdayin1992: So, the US congress has voted against ending the occupation of Syria. This is their version of ""rules-based order"". They…"	['1633874910899757058']	everyone	1201460713509789697	en	[{'type': 'retweeted', 'id': '1633788873200246785'}]	2023-03-09T16:58:29.000Z	887	0	0	0	0				
3155	1633874910178328577	1633874910178328577	RT @alfonslopeztena: To see Russia’s secret antiwar art: Meet at a bus stop. At dark. Phones off — Russian antiwar artists have gone underg…	['1633874910178328577']	everyone	189626179	en	[{'type': 'retweeted', 'id': '1633874645517762561'}]	2023-03-09T16:58:29.000Z	6	0	0	0	0				
3156	1633874909087821824	1633874909087821824	"RT @Matt_VanDyke: Sergei is a hero.

During a battle in #Bakhmut, he dragged 9 wounded men to safety, applied 3 tourniquets, saved a dying…"	['1633874909087821824']	everyone	1487662248726347779	en	[{'type': 'retweeted', 'id': '1572662019689676800'}]	2023-03-09T16:58:28.000Z	6948	0	0	0	0				
3157	1633874908714336257	1633855125054951424	"@Marsh_Civic @WarMonitors So your logic is
Suffering (Putin's fault anyways) in Donbas justifies irpien browary bucha.
Justifies regular rockets on civilian infrastructure
Justifies mass resettlement.
Russia Go home.
Leave krimea, Donbas, zaporizia, leave Ukraine.
No one wanted your liberation. 
No one."	['1633874908714336257']	everyone	1569071503274131461	en	[{'type': 'replied_to', 'id': '1633871700923396096'}]	2023-03-09T16:58:28.000Z	0	1	0	0	7	1499645313350393856			
3158	1633874903828168704	1633874903828168704	RT @maria_drutska: Moscow does not realise this, or maybe they do, but they justified their latest missile attacks on Ukraine’s infrastruct…	['1633874903828168704']	everyone	1431242701274419204	en	[{'type': 'retweeted', 'id': '1633837647549566985'}]	2023-03-09T16:58:27.000Z	167	0	0	0	0				
3159	1633874903782023168	1633874903782023168	Ukraine war: Russia fires hypersonic missiles in new barrage https://t.co/qm9hyNjRsI	['1633874903782023168']	everyone	1548223265709010958	en		2023-03-09T16:58:27.000Z	0	0	0	0	18				
3160	1633874903534538752	1633874903534538752	"RT @bayraktar_1love: U.S. Army personnel trains to droppe grenades from UAV. 
“It was great to see that the U.S. Army is testing different…"	['1633874903534538752']	everyone	792747590	en	[{'type': 'retweeted', 'id': '1633865440509460481'}]	2023-03-09T16:58:27.000Z	25	0	0	0	0				
3161	1633874900636282880	1633874900636282880	RT @UAWeapons: #Ukraine: In the East, a Russian 9A83M2 TELAR of the advanced S-300V4 air defence system and a 9A331M TLAR of the Tor-M2 air…	['1633874900636282880']	everyone	1445161277777752067	en	[{'type': 'retweeted', 'id': '1633866619293138946'}]	2023-03-09T16:58:26.000Z	120	0	0	0	0				
3162	1633874899956531230	1633874205422022656	@thatdayin1992 When Ukraine loses, zelensky will have to be taken out, or he’ll sing like a bird that they didn’t..	['1633874899956531230']	everyone	1613621540758642688	en	[{'type': 'replied_to', 'id': '1633874205422022656'}]	2023-03-09T16:58:26.000Z	0	0	2	0	18	2158616996			
3163	1633874898857893888	1633874898857893888	"RT @theworldindex: Remittance-Receiving Countries, 2022

1.🇮🇳 India: $100.0b
2.🇲🇽 Mexico: $60.3b
3.🇨🇳 China: $51.0b
4.🇵🇭 Philippines: $38.0…"	['1633874898857893888']	everyone	1485198632353685506	en	[{'type': 'retweeted', 'id': '1633818058702585857'}]	2023-03-09T16:58:26.000Z	140	0	0	0	0				
3164	1633874898337644545	1633874898337644545	RT @dwnews: Ukraine has been hit with a massive wave of missile attacks for the first time in weeks, cutting power to the Zaporizhzhia nucl…	['1633874898337644545']	everyone	811787711308820480	en	[{'type': 'retweeted', 'id': '1633874162401046531'}]	2023-03-09T16:58:26.000Z	9	0	0	0	0				
3165	1633874897704189974	1633874897704189974	RT @PaulRieckhoff: I’m next on @NewsNation with @MarniHughesTV. We’re talking about the new wave of Russian missile attacks in #Ukraine, Ze…	['1633874897704189974']	everyone	3198173328	en	[{'type': 'retweeted', 'id': '1633864576843513856'}]	2023-03-09T16:58:26.000Z	2	0	0	0	0				
3166	1633874897603809282	1633243343156133889	"@ukrainiansquad I Stand with Ukraine 🇺🇦 and the heroes of Ukraine 

#SlavaUkraini #Ukraine #ukrainewarvideos #RussiaIsATerroristState #SlavaUkrainii #ukrainecounteroffensive #UkraineFrontLines #UkraineRussianWar️ #UkraineWar https://t.co/EpOBExI13u"	['1633874897603809282']	everyone	1606432988111282176	en	[{'type': 'replied_to', 'id': '1633243343156133889'}]	2023-03-09T16:58:26.000Z	0	0	0	0	2	1266213324481593347			
3167	1633874897402499072	1633874897402499072	RT @ChristopherJM: New statement from Commander of Ukraine’s Ground Forces, Col. Gen. Oleksandr Syrskyi, on Bakhmut’s significance: “Each d…	['1633874897402499072']	everyone	2361672228	en	[{'type': 'retweeted', 'id': '1633805219472474115'}]	2023-03-09T16:58:26.000Z	85	0	0	0	0				
3168	1633874897360527361	1633874897360527361	Last time I saw figures, the largest number of foreign soldiers fighting with &amp; for Ukraine are from Georgia. https://t.co/A4NGzOcRED	['1633874897360527361']	everyone	780533099025182720	en	[{'type': 'quoted', 'id': '1633562239180451844'}]	2023-03-09T16:58:26.000Z	0	0	0	0	8				
3169	1633874896475557889	1633714535348465664	@Jonatha60905477 Thats what I have said from the beginning of the war. The US and NATO are very stupid to think they can contain Russia merely by using defensive means. Wont work. Ukraine simply does not have the man power to drive Russia out and keep them out. Impossible!.	['1633874896475557889']	everyone	1500464604241084416	en	[{'type': 'replied_to', 'id': '1633855042280095744'}]	2023-03-09T16:58:25.000Z	0	0	0	0	4	1496671525428248576			
3170	1633874894722039831	1633874894722039831	RT @Kanthan2030: “Nord Stream, which bypassed any need to transit Ukraine, had been a boon for the German economy, which enjoyed an abundan…	['1633874894722039831']	everyone	537997043	en	[{'type': 'retweeted', 'id': '1623563905493786624'}]	2023-03-09T16:58:25.000Z	65	0	0	0	0				
3171	1633874894109958145	1633874894109958145	"RT @DefenceU: Last night, russia attacked Ukraine with 81 missiles and 8 Shahed drones.
34 cruise missiles and 4 drones were shot down by U…"	['1633874894109958145']	everyone	67390766	en	[{'type': 'retweeted', 'id': '1633748436821344257'}]	2023-03-09T16:58:25.000Z	1141	0	0	0	0				
3172	1633874893992230921	1633874893992230921	RT @apmassaro3: Achieving victory in Ukraine is the most important thing in the world right now	['1633874893992230921']	everyone	256944706	en	[{'type': 'retweeted', 'id': '1633833586402131969'}]	2023-03-09T16:58:25.000Z	198	0	0	0	0				
3173	1633874893984141313	1633874893984141313	RT @sahouraxo: Israel drops bombs on Aleppo International Airport, stopping planes carrying aid for earthquake victims from landing in the…	['1633874893984141313']	everyone	310203011	en	[{'type': 'retweeted', 'id': '1633568365967974401'}]	2023-03-09T16:58:25.000Z	3717	0	0	0	0				
3174	1633874893908344844	1633874893908344844	RT @Variety: Oscars Reject Ukrainian President Volodymyr Zelensky’s Bid to Appear on Telecast (EXCLUSIVE) https://t.co/UCvUj2D3Ws	['1633874893908344844']	everyone	545591004	en	[{'type': 'retweeted', 'id': '1633823000637198336'}]	2023-03-09T16:58:25.000Z	45	0	0	0	0				
3175	1633874893560217624	1633874893560217624	"RT @TWMCLtd: #Ukraine's Intel is warning that #Russia is planning a deadly false flag operation in #Belarus.

Desperate efforts are being m…"	['1633874893560217624']	everyone	3015939068	en	[{'type': 'retweeted', 'id': '1633870146618916874'}]	2023-03-09T16:58:25.000Z	6	0	0	0	0				
3176	1633874891844747268	1633874891844747268	RT @TAlkabili: #Sholtz of #Germany visit #Biden and what's going on in #Ukraine #bachmut the result is about #NordstreamSabotage was done b…	['1633874891844747268']	everyone	1405264295374503942	en	[{'type': 'retweeted', 'id': '1633870035885146112'}]	2023-03-09T16:58:24.000Z	1	0	0	0	0				
